userId,target_item,pred_top5,was_missing,pred_top10
17536,1562,2.26,True,2.48
17540,1562,2.91,True,3.07
17569,1562,1.29,True,1.76
17571,1562,2.82,True,2.81
17595,1562,3.05,True,2.96
17602,1562,1.52,True,2.05
17614,1562,3.18,True,3.09
17616,1562,2.85,True,2.83
17630,1562,2.85,True,2.88
17683,1562,2.68,True,2.73
17736,1562,2.75,True,2.81
17764,1562,2.84,True,2.82
17768,1562,3.46,True,3.51
17809,1562,2.87,True,3.0
17817,1562,2.66,True,2.71
17838,1562,3.68,True,3.62
17842,1562,3.02,True,2.96
17856,1562,2.89,True,2.85
17871,1562,2.52,True,2.63
17877,1562,2.84,True,2.89
17884,1562,2.84,True,2.78
17888,1562,2.94,True,3.02
17977,1562,2.53,True,2.64
17988,1562,3.42,True,3.53
17996,1562,2.07,True,2.3
18010,1562,2.07,True,2.42
18029,1562,2.23,True,2.42
18050,1562,3.05,True,2.8
18080,1562,3.06,True,3.31
18105,1562,2.84,True,2.75
18115,1562,2.39,True,2.34
18127,1562,2.29,True,2.56
18132,1562,3.36,True,2.98
18133,1562,2.38,True,2.48
18141,1562,2.84,True,2.82
18158,1562,2.47,True,2.54
18196,1562,2.87,True,2.82
18216,1562,3.03,True,3.04
18280,1562,2.56,True,2.49
18288,1562,2.89,True,2.81
18299,1562,2.84,True,2.82
18300,1562,2.97,True,2.98
18354,1562,2.78,True,2.74
18365,1562,2.66,True,2.35
18368,1562,1.96,True,2.3
18372,1562,3.21,True,3.2
18376,1562,2.55,True,2.65
18398,1562,3.21,True,3.16
18415,1562,2.46,True,2.53
18416,1562,3.1,True,2.96
18438,1562,2.92,True,2.83
18543,1562,3.14,True,2.99
18548,1562,2.07,True,2.06
18574,1562,2.82,True,2.7
18590,1562,2.27,True,2.14
18606,1562,2.44,True,2.93
18627,1562,2.41,True,2.57
18629,1562,2.84,True,2.92
18670,1562,1.92,True,1.95
18675,1562,3.86,True,3.83
18687,1562,3.48,True,3.29
18712,1562,3.23,True,3.13
18723,1562,2.84,True,2.82
18765,1562,2.42,True,2.62
18799,1562,3.26,True,3.33
18815,1562,2.96,True,2.91
18843,1562,2.22,True,2.3
18851,1562,3.4,True,3.42
18854,1562,2.84,True,2.82
18858,1562,2.71,True,2.71
18875,1562,3.1,True,3.14
18877,1562,3.31,True,3.12
18900,1562,2.85,True,2.83
18906,1562,2.31,True,2.51
18958,1562,2.94,True,2.83
18971,1562,3.25,True,3.23
18972,1562,2.84,True,2.83
18982,1562,2.85,True,2.92
19008,1562,2.57,True,2.58
19035,1562,2.76,True,2.67
19066,1562,2.32,True,2.39
19067,1562,2.86,True,2.83
19070,1562,2.78,True,2.96
19137,1562,3.98,True,3.57
19143,1562,2.64,True,2.7
19171,1562,2.84,True,2.73
19174,1562,2.16,True,2.41
19184,1562,2.15,True,2.41
19212,1562,2.63,True,2.52
19228,1562,3.59,True,3.33
19248,1562,2.8,True,2.91
19258,1562,2.14,True,2.06
19261,1562,2.67,True,2.8
19290,1562,2.56,True,2.71
19307,1562,2.95,True,2.86
19310,1562,3.66,True,3.59
19318,1562,2.64,True,2.66
19358,1562,2.84,True,2.82
19368,1562,2.85,True,2.82
19416,1562,1.43,True,1.68
19473,1562,2.84,True,2.82
19522,1562,2.6,True,2.75
19546,1562,3.27,True,2.66
19560,1562,2.93,True,2.88
19566,1562,3.23,True,2.99
19574,1562,3.1,True,2.97
19590,1562,3.0,True,2.89
19602,1562,2.57,True,2.55
19621,1562,2.34,True,2.35
19706,1562,2.69,True,2.41
19739,1562,3.0,True,2.92
19776,1562,2.33,True,2.02
19800,1562,3.82,True,3.83
19818,1562,2.61,True,2.74
19857,1562,3.05,True,3.0
19866,1562,2.86,True,2.65
19867,1562,2.83,True,2.76
19910,1562,3.24,True,3.06
19937,1562,2.92,True,2.92
19950,1562,2.47,True,2.43
19954,1562,3.1,True,3.07
19971,1562,3.23,True,3.14
20021,1562,2.84,True,2.99
20083,1562,2.45,True,2.59
20103,1562,3.42,True,3.44
20119,1562,2.49,True,2.57
20127,1562,3.64,True,3.27
20135,1562,3.04,True,3.26
20144,1562,1.68,True,1.75
20158,1562,3.21,True,3.19
20163,1562,3.08,True,2.99
20165,1562,2.89,True,2.85
20203,1562,2.8,True,3.15
20204,1562,2.74,True,2.6
20235,1562,3.01,True,3.0
20241,1562,1.85,True,1.73
20257,1562,2.95,True,2.89
20262,1562,3.04,True,2.95
20265,1562,2.66,True,2.55
20269,1562,3.1,True,2.9
20273,1562,1.77,True,2.19
20294,1562,2.67,True,2.72
20309,1562,4.06,True,3.82
20313,1562,2.6,True,2.69
20344,1562,1.99,True,2.48
20361,1562,2.84,True,2.87
20388,1562,3.42,True,3.24
20488,1562,2.5,True,2.67
20506,1562,2.32,True,2.59
20528,1562,2.55,True,2.65
20530,1562,1.95,True,2.3
20574,1562,2.37,True,2.5
20656,1562,2.81,True,2.76
20750,1562,2.66,True,2.72
20769,1562,2.79,True,2.73
20801,1562,2.88,True,2.87
20820,1562,2.65,True,2.83
20836,1562,3.15,True,2.89
20845,1562,1.71,True,2.15
20903,1562,2.84,True,2.82
20907,1562,2.5,True,2.48
20916,1562,2.78,True,2.87
20969,1562,3.09,True,2.98
20978,1562,3.01,True,2.99
20988,1562,3.6,True,3.49
21082,1562,3.06,True,2.96
21086,1562,2.95,True,2.98
21108,1562,2.84,True,2.82
21119,1562,3.5,True,3.24
21132,1562,2.68,True,2.73
21145,1562,2.68,True,2.82
21179,1562,3.01,True,2.91
21186,1562,3.27,True,3.24
21200,1562,2.34,True,2.22
21280,1562,2.53,True,2.64
21284,1562,3.31,True,3.2
21301,1562,2.57,True,2.81
21302,1562,3.23,True,3.15
21337,1562,2.46,True,2.5
21343,1562,2.3,True,2.34
21378,1562,2.62,True,2.83
21381,1562,4.56,True,4.53
21408,1562,2.82,True,2.88
21412,1562,2.62,True,2.69
21421,1562,3.11,True,3.04
21563,1562,2.37,True,2.55
21581,1562,2.84,True,2.82
21593,1562,2.85,True,2.83
21601,1562,2.46,True,2.6
21627,1562,3.94,True,3.68
21663,1562,2.93,True,2.8
21668,1562,2.84,True,2.82
21690,1562,2.67,True,2.8
21711,1562,1.48,True,1.41
21717,1562,2.17,True,2.43
21719,1562,3.22,True,2.96
21746,1562,3.88,True,3.97
21757,1562,2.84,True,2.82
21806,1562,2.92,True,2.94
21840,1562,2.48,True,2.76
21850,1562,2.84,True,2.82
21885,1562,2.72,True,2.66
21898,1562,3.56,True,3.41
21901,1562,3.1,True,3.04
21902,1562,3.91,True,3.45
21909,1562,2.96,True,2.75
21922,1562,2.77,True,2.82
21938,1562,2.67,True,2.48
21982,1562,2.84,True,2.82
22025,1562,2.84,True,2.82
22027,1562,3.74,True,3.76
22063,1562,3.38,True,3.21
22084,1562,2.56,True,2.62
22085,1562,2.77,True,2.74
22090,1562,2.6,True,2.51
22157,1562,3.02,True,3.18
22166,1562,2.8,True,2.87
22178,1562,3.37,True,3.2
22246,1562,2.63,True,2.7
22253,1562,3.15,True,3.11
22264,1562,2.97,True,2.9
22265,1562,1.99,True,2.31
22302,1562,3.94,True,3.63
22303,1562,3.25,True,3.15
22309,1562,2.91,True,2.79
22311,1562,2.84,True,2.82
22319,1562,2.08,True,2.24
22323,1562,2.78,True,2.79
22339,1562,1.97,True,1.85
22357,1562,2.55,True,2.55
22377,1562,3.09,True,3.02
22408,1562,2.5,True,2.69
22412,1562,2.82,True,2.81
22483,1562,2.97,True,2.9
22500,1562,2.63,True,2.63
22512,1562,2.26,True,2.48
22524,1562,3.13,True,2.85
22573,1562,3.4,True,3.12
22674,1562,2.84,True,2.82
22676,1562,2.91,True,3.03
22693,1562,2.41,True,2.33
22694,1562,2.84,True,2.82
22723,1562,2.27,True,2.49
22727,1562,2.84,True,2.85
22801,1562,2.35,True,2.53
22808,1562,2.35,True,2.46
22821,1562,2.84,True,2.82
22841,1562,2.31,True,2.44
22888,1562,3.61,True,3.66
22899,1562,2.85,True,3.1
22901,1562,2.77,True,2.71
22914,1562,2.44,True,2.42
22934,1562,2.21,True,2.33
22998,1562,3.23,True,3.24
23006,1562,2.29,True,2.27
23009,1562,2.92,True,2.91
23026,1562,3.04,True,2.89
23030,1562,3.23,True,3.2
23035,1562,3.06,True,3.13
23052,1562,3.34,True,3.3
23055,1562,2.41,True,2.54
23061,1562,2.59,True,2.77
23068,1562,3.12,True,3.15
23091,1562,3.41,True,3.16
23095,1562,3.15,True,3.01
23101,1562,2.66,True,2.51
23103,1562,2.44,True,2.53
23141,1562,3.5,True,3.19
23149,1562,2.65,True,2.58
23165,1562,4.48,True,4.0
23171,1562,2.36,True,2.31
23176,1562,3.21,True,3.08
23181,1562,2.11,True,2.12
23188,1562,2.44,True,2.45
23235,1562,2.31,True,2.52
23262,1562,3.16,True,2.91
23285,1562,2.78,True,2.79
23308,1562,3.17,True,3.01
23317,1562,2.49,True,2.38
23333,1562,2.96,True,2.89
23349,1562,2.85,True,2.82
23386,1562,2.85,True,2.92
23417,1562,2.99,True,2.92
23421,1562,2.49,True,2.45
23459,1562,2.0,True,2.18
23491,1562,2.82,True,2.81
23495,1562,3.03,True,3.1
23498,1562,3.48,True,3.44
23509,1562,3.09,True,2.97
23512,1562,3.08,True,3.04
23523,1562,3.42,True,2.93
23599,1562,2.57,True,2.6
23638,1562,2.69,True,2.64
23639,1562,2.84,True,2.87
23700,1562,1.86,True,2.14
23705,1562,3.04,True,2.93
23725,1562,2.72,True,2.55
23732,1562,3.28,True,3.16
23743,1562,2.86,True,2.94
23753,1562,2.86,True,2.86
23790,1562,2.0,True,2.33
23823,1562,2.84,True,2.82
23832,1562,3.54,True,3.6
23866,1562,2.56,True,2.66
23890,1562,3.18,True,2.86
23911,1562,2.31,True,2.45
23921,1562,3.34,True,3.29
23923,1562,3.35,True,3.06
23946,1562,2.59,True,2.67
23955,1562,2.73,True,2.83
23979,1562,3.24,True,3.06
23982,1562,2.5,True,2.74
24006,1562,2.64,True,2.77
24008,1562,2.88,True,2.86
24040,1562,2.71,True,2.75
24042,1562,3.38,True,3.24
24109,1562,3.36,True,3.4
24112,1562,2.08,True,1.95
24116,1562,2.39,True,2.41
24151,1562,2.07,True,2.28
24174,1562,2.84,True,2.82
24200,1562,1.69,True,2.12
24205,1562,2.85,True,3.07
24214,1562,3.56,True,3.24
24245,1562,2.42,True,2.42
24260,1562,2.2,True,2.36
24273,1562,2.75,True,2.77
24374,1562,2.85,True,2.78
24431,1562,2.8,True,2.56
24443,1562,3.1,True,2.96
24464,1562,2.22,True,2.42
24514,1562,2.85,True,2.83
24573,1562,2.84,True,2.95
24578,1562,1.75,True,2.06
24626,1562,2.55,True,2.79
24648,1562,2.96,True,2.97
24675,1562,2.76,True,2.51
24714,1562,2.84,True,2.82
24796,1562,1.79,True,1.99
24797,1562,2.83,True,2.73
24881,1562,2.82,True,2.82
24884,1562,2.65,True,2.52
24914,1562,4.25,True,3.99
24928,1562,3.25,True,3.13
24952,1562,3.47,True,3.2
24964,1562,2.8,True,2.46
24981,1562,3.12,True,2.99
25019,1562,1.72,True,1.95
25050,1562,2.84,True,2.73
25076,1562,2.68,True,2.83
25106,1562,2.84,True,2.82
25110,1562,2.88,True,2.39
25128,1562,1.77,True,2.19
25129,1562,2.84,True,2.82
25163,1562,2.84,True,2.82
25171,1562,3.08,True,2.81
25174,1562,2.71,True,2.26
25176,1562,3.0,True,3.07
25180,1562,2.91,True,2.77
25192,1562,2.3,True,2.25
25208,1562,1.98,True,2.02
25221,1562,2.85,True,2.83
25229,1562,3.57,True,3.05
25237,1562,4.11,True,3.65
25268,1562,2.84,True,2.85
25286,1562,2.54,True,2.65
25298,1562,2.35,True,2.28
25327,1562,2.42,True,2.71
25344,1562,2.97,True,2.85
25346,1562,2.66,True,2.52
25357,1562,2.84,True,2.82
25405,1562,3.0,True,2.86
25409,1562,3.35,True,3.16
25436,1562,1.81,True,2.05
25460,1562,3.99,True,3.82
25484,1562,2.0,True,2.29
25501,1562,2.85,True,2.83
25508,1562,2.54,True,2.88
25541,1562,2.35,True,2.56
25565,1562,3.19,True,3.02
25570,1562,2.84,True,2.82
25591,1562,2.44,True,2.63
25601,1562,3.61,True,3.54
25607,1562,2.68,True,2.71
25610,1562,1.72,True,2.41
25614,1562,2.97,True,2.75
25651,1562,2.56,True,2.75
25669,1562,2.79,True,2.84
25723,1562,2.85,True,2.9
25736,1562,2.48,True,2.61
25737,1562,2.47,True,2.6
25809,1562,2.7,True,2.66
25823,1562,3.02,True,2.92
25825,1562,2.98,True,3.0
25859,1562,2.97,True,3.01
25878,1562,2.95,True,2.89
25880,1562,3.04,True,2.94
25901,1562,3.05,True,2.87
25992,1562,2.61,True,2.59
26001,1562,3.57,True,3.34
26004,1562,2.34,True,2.15
26056,1562,2.98,True,2.91
26084,1562,2.84,True,2.85
26087,1562,2.84,True,2.82
26123,1562,2.69,True,2.47
26145,1562,2.41,True,2.63
26162,1562,1.72,True,1.41
26172,1562,2.68,True,2.73
26188,1562,2.5,True,2.55
26193,1562,2.26,True,2.15
26214,1562,3.49,True,3.49
26227,1562,2.25,True,2.48
26270,1562,2.88,True,2.82
26273,1562,1.43,True,1.73
26296,1562,2.35,True,2.28
26314,1562,3.11,True,3.0
26316,1562,2.27,True,2.4
26337,1562,2.5,True,2.62
26347,1562,3.02,True,2.93
26403,1562,3.23,True,3.05
26411,1562,2.82,True,2.81
26413,1562,2.84,True,2.82
26447,1562,3.09,True,3.28
26462,1562,3.04,True,3.02
26475,1562,2.84,True,2.82
26477,1562,1.76,True,2.19
26490,1562,1.64,True,2.05
26503,1562,2.64,True,2.56
26528,1562,2.84,True,2.73
26535,1562,3.0,True,2.93
26554,1562,2.15,True,2.02
26572,1562,3.54,True,3.34
26644,1562,3.44,True,3.18
26647,1562,3.36,True,2.79
26651,1562,1.93,True,1.9
26763,1562,2.84,True,2.72
26772,1562,2.69,True,2.73
26793,1562,2.62,True,2.57
26809,1562,2.19,True,2.27
26820,1562,3.38,True,3.15
26849,1562,2.61,True,2.59
26855,1562,2.86,True,2.8
26860,1562,2.69,True,2.65
26876,1562,3.64,True,3.25
26881,1562,3.27,True,3.07
26884,1562,2.85,True,2.83
26888,1562,3.4,True,3.33
26904,1562,2.51,True,2.51
26929,1562,3.91,True,3.46
26932,1562,2.47,True,2.6
26934,1562,2.97,True,3.07
26957,1562,2.7,True,2.74
26987,1562,3.21,True,3.08
27007,1562,2.28,True,2.22
27019,1562,2.84,True,2.82
27040,1562,2.64,True,2.63
27074,1562,2.1,True,2.3
27075,1562,2.99,True,2.81
27102,1562,2.38,True,2.55
27110,1562,2.54,True,2.67
27166,1562,3.38,True,3.52
27190,1562,2.84,True,2.82
27231,1562,2.66,True,2.72
27248,1562,2.79,True,2.81
27251,1562,2.95,True,2.96
27267,1562,2.91,True,3.08
27278,1562,2.8,True,2.63
27320,1562,1.88,True,2.03
27355,1562,2.87,True,2.8
27371,1562,3.86,True,3.68
27383,1562,2.84,True,2.85
27459,1562,3.06,True,2.88
27460,1562,1.81,True,2.16
27469,1562,2.09,True,2.34
27482,1562,2.99,True,2.72
27544,1562,3.4,True,3.36
27558,1562,1.76,True,1.78
27574,1562,2.53,True,2.41
27599,1562,3.32,True,3.23
27610,1562,2.84,True,2.82
27636,1562,2.87,True,2.84
27638,1562,2.75,True,2.77
27651,1562,2.87,True,2.84
27656,1562,2.31,True,2.43
27657,1562,3.07,True,2.96
27658,1562,3.02,True,2.99
27666,1562,3.01,True,2.6
27673,1562,3.15,True,3.1
27689,1562,2.01,True,2.38
27691,1562,2.68,True,2.74
27695,1562,3.46,True,3.26
27729,1562,3.25,True,3.17
27731,1562,3.11,True,2.98
27749,1562,1.88,True,2.58
27783,1562,2.66,True,2.72
27809,1562,2.66,True,2.81
27838,1562,3.38,True,3.55
27878,1562,3.05,True,2.88
27886,1562,2.35,True,2.37
27894,1562,1.95,True,1.93
27899,1562,2.85,True,2.91
27902,1562,2.84,True,2.9
27937,1562,3.03,True,3.01
27990,1562,2.71,True,2.56
27993,1562,2.75,True,2.7
28027,1562,2.64,True,2.75
28042,1562,2.84,True,2.89
28060,1562,3.4,True,3.38
28086,1562,3.11,True,3.06
28090,1562,2.56,True,2.5
28155,1562,2.98,True,2.94
28238,1562,2.84,True,2.82
28248,1562,3.92,True,3.52
28283,1562,3.26,True,3.07
28304,1562,3.09,True,2.88
28356,1562,3.15,True,2.96
28393,1562,2.96,True,2.98
28394,1562,1.85,True,1.81
28407,1562,1.7,True,2.1
28456,1562,2.84,True,2.61
28466,1562,2.84,True,2.76
28467,1562,3.06,True,3.15
28586,1562,3.32,True,3.27
28599,1562,2.84,True,2.82
28602,1562,3.17,True,3.19
28609,1562,3.48,True,3.33
28611,1562,3.38,True,3.17
28630,1562,2.61,True,2.71
28638,1562,2.85,True,2.9
28660,1562,3.04,True,3.18
28708,1562,2.78,True,2.81
28724,1562,3.01,True,3.0
28748,1562,1.84,True,2.25
28789,1562,2.31,True,2.29
28830,1562,2.31,True,2.35
28864,1562,2.78,True,2.75
28887,1562,2.98,True,2.9
28894,1562,3.25,True,3.13
28913,1562,2.55,True,2.48
28933,1562,2.34,True,2.62
28982,1562,3.31,True,3.1
29040,1562,3.45,True,3.27
29044,1562,2.37,True,2.39
29052,1562,2.21,True,2.6
29063,1562,2.27,True,2.47
29088,1562,2.54,True,2.55
29096,1562,2.63,True,2.53
29100,1562,2.84,True,2.82
29115,1562,2.54,True,2.65
29135,1562,2.54,True,2.66
29147,1562,2.15,True,2.49
29151,1562,3.43,True,3.42
29216,1562,2.88,True,2.69
29249,1562,2.16,True,2.26
29259,1562,2.26,True,2.08
29292,1562,2.89,True,3.0
29334,1562,2.71,True,2.44
29343,1562,2.94,True,2.91
29357,1562,3.1,True,3.02
29398,1562,2.44,True,2.59
29426,1562,2.49,True,2.3
29464,1562,2.0,True,2.35
29489,1562,3.12,True,2.99
29499,1562,3.02,True,2.89
29507,1562,2.09,True,2.02
29549,1562,2.1,True,2.19
29557,1562,2.38,True,2.43
29598,1562,3.32,True,3.02
29656,1562,1.79,True,2.21
29690,1562,2.22,True,2.27
29738,1562,1.73,True,2.3
29860,1562,3.32,True,3.18
29882,1562,2.59,True,2.7
29890,1562,3.19,True,3.12
29922,1562,2.33,True,2.42
29934,1562,2.5,True,2.68
30043,1562,2.48,True,2.65
30047,1562,2.83,True,2.72
30062,1562,2.37,True,2.55
30092,1562,2.91,True,2.95
30116,1562,3.18,True,3.15
30120,1562,2.09,True,2.38
30130,1562,1.98,True,2.31
30204,1562,2.83,True,2.68
30223,1562,3.34,True,3.12
30247,1562,2.89,True,2.93
30317,1562,1.99,True,2.12
30329,1562,2.57,True,2.39
30351,1562,3.19,True,3.2
30376,1562,3.73,True,3.53
30387,1562,3.28,True,3.08
30443,1562,2.87,True,2.77
30447,1562,3.15,True,2.98
30488,1562,2.66,True,2.72
30503,1562,2.82,True,2.89
30519,1562,1.97,True,2.23
30532,1562,3.09,True,2.88
30567,1562,2.3,True,2.37
30607,1562,2.48,True,2.35
30614,1562,2.84,True,2.75
30620,1562,3.24,True,2.96
30652,1562,3.63,True,3.46
30664,1562,3.0,True,3.0
30688,1562,2.7,True,2.74
30691,1562,3.13,True,2.92
30699,1562,2.37,True,2.54
30707,1562,2.64,True,2.6
30727,1562,2.45,True,2.5
30739,1562,1.85,True,2.52
30799,1562,2.07,True,2.33
30825,1562,2.43,True,2.58
30861,1562,2.84,True,2.9
30862,1562,2.96,True,2.72
30896,1562,2.91,True,2.86
30909,1562,2.84,True,2.82
30912,1562,3.0,True,3.01
30915,1562,2.97,True,2.91
30960,1562,1.75,True,2.02
30980,1562,2.84,True,2.82
30994,1562,2.89,True,2.65
30997,1562,2.85,True,2.83
30998,1562,3.0,True,2.95
31036,1562,2.66,True,2.7
31106,1562,2.7,True,2.77
31121,1562,3.23,True,3.05
31137,1562,2.68,True,2.63
31152,1562,3.71,True,3.49
31181,1562,2.84,True,2.91
31182,1562,3.12,True,3.04
31189,1562,2.76,True,2.74
31214,1562,2.36,True,2.52
31233,1562,1.81,True,2.1
31273,1562,2.95,True,2.89
31288,1562,2.84,True,2.82
31346,1562,3.08,True,2.91
31386,1562,2.78,True,2.78
31404,1562,2.35,True,2.46
31406,1562,2.77,True,2.8
31575,1562,2.86,True,2.84
31580,1562,2.64,True,2.48
31589,1562,3.82,True,3.81
31636,1562,2.7,True,2.58
31653,1562,2.84,True,2.82
31673,1562,3.14,True,3.1
31680,1562,3.19,True,2.92
31681,1562,2.45,True,2.42
31715,1562,3.22,True,3.21
31716,1562,2.96,True,3.0
31720,1562,2.26,True,2.11
31721,1562,2.84,True,2.82
31728,1562,2.72,True,2.75
31775,1562,3.17,True,3.16
31782,1562,3.13,True,3.28
31802,1562,2.49,True,2.54
31823,1562,2.46,True,2.5
31838,1562,2.45,True,2.6
31887,1562,2.85,True,2.83
31903,1562,2.67,True,2.74
31906,1562,3.21,True,3.19
32022,1562,3.16,True,3.14
32061,1562,2.79,True,2.84
32093,1562,3.55,True,3.57
32113,1562,2.68,True,2.74
32201,1562,2.47,True,2.5
32212,1562,2.87,True,3.0
32221,1562,3.05,True,3.04
32222,1562,3.83,True,3.53
32224,1562,3.06,True,2.96
32255,1562,2.73,True,2.8
32261,1562,2.85,True,2.62
32300,1562,1.48,True,1.32
32306,1562,2.43,True,2.59
32322,1562,3.86,True,3.8
32337,1562,2.97,True,3.16
32372,1562,3.39,True,3.31
32379,1562,2.84,True,2.82
32390,1562,2.49,True,2.62
32433,1562,2.35,True,2.3
32508,1562,2.55,True,2.77
32541,1562,2.04,True,2.06
32553,1562,2.46,True,2.6
32574,1562,2.86,True,2.89
32623,1562,3.02,True,2.93
32640,1562,2.74,True,2.76
32654,1562,2.63,True,2.7
32662,1562,2.49,True,2.48
32673,1562,4.34,True,4.28
32675,1562,2.26,True,2.54
32717,1562,2.19,True,2.33
32729,1562,2.68,True,2.6
32744,1562,3.74,True,3.53
32772,1562,2.47,True,2.27
32806,1562,2.39,True,2.55
32821,1562,2.29,True,2.56
32870,1562,2.84,True,2.84
32879,1562,3.0,True,2.92
32881,1562,2.87,True,2.82
32899,1562,3.38,True,3.3
32906,1562,3.45,True,3.42
32957,1562,2.89,True,2.71
32962,1562,2.37,True,2.6
33106,1562,2.84,True,2.82
33136,1562,2.84,True,2.85
33182,1562,2.82,True,2.8
33209,1562,2.56,True,2.11
33221,1562,3.19,True,3.11
33255,1562,2.84,True,2.74
33258,1562,2.89,True,3.02
33260,1562,3.26,True,2.91
33272,1562,2.84,True,2.81
33274,1562,2.84,True,2.74
33287,1562,3.36,True,3.09
33308,1562,2.53,True,2.46
33323,1562,3.17,True,3.09
33344,1562,3.44,True,3.27
33357,1562,2.97,True,2.9
33384,1562,2.42,True,2.47
33395,1562,1.85,True,1.94
33502,1562,2.66,True,2.71
33534,1562,3.16,True,3.01
33581,1562,3.17,True,3.18
33610,1562,2.84,True,2.79
33697,1562,3.04,True,2.85
33713,1562,2.39,True,2.6
33729,1562,2.82,True,2.81
33771,1562,2.39,True,2.56
33773,1562,3.12,True,2.99
33800,1562,2.07,True,2.38
33803,1562,2.98,True,2.86
33864,1562,3.18,True,3.03
33889,1562,3.66,True,3.78
33933,1562,2.63,True,2.58
33981,1562,2.72,True,2.35
33991,1562,2.85,True,2.97
34046,1562,3.24,True,3.13
34062,1562,2.61,True,2.64
34083,1562,2.47,True,2.63
34143,1562,2.19,True,2.29
34156,1562,3.5,True,3.59
34163,1562,2.8,True,2.8
34179,1562,3.02,True,3.14
34189,1562,2.56,True,2.66
34191,1562,4.23,True,3.87
34197,1562,2.66,True,2.72
34218,1562,2.84,True,2.82
34262,1562,2.86,True,2.83
34268,1562,1.62,True,1.95
34313,1562,2.84,True,2.56
34332,1562,2.67,True,2.62
34334,1562,2.7,True,2.81
34366,1562,3.16,True,2.92
34382,1562,3.05,True,2.86
34409,1562,1.74,True,1.95
34419,1562,3.56,True,3.41
34426,1562,2.0,True,2.33
34437,1562,1.65,True,2.28
34467,1562,1.82,True,2.03
34479,1562,3.03,True,3.02
34494,1562,3.13,True,3.2
34504,1562,3.21,True,3.04
34511,1562,2.9,True,2.91
34515,1562,1.94,True,2.13
34518,1562,2.87,True,2.84
34544,1562,3.07,True,2.87
34579,1562,3.04,True,3.08
34613,1562,2.69,True,2.73
34620,1562,2.87,True,2.75
34632,1562,2.94,True,2.65
34637,1562,3.03,True,2.83
34650,1562,2.72,True,2.6
34683,1562,1.93,True,2.03
34716,1562,4.46,True,4.16
34725,1562,3.98,True,3.65
34729,1562,2.45,True,2.59
34743,1562,2.84,True,2.82
34750,1562,3.0,True,3.07
34758,1562,2.81,True,2.73
34785,1562,3.43,True,3.34
34807,1562,2.78,True,2.79
34810,1562,2.84,True,2.82
34837,1562,2.46,True,2.69
34848,1562,2.47,True,2.76
34869,1562,3.78,True,3.76
34882,1562,2.84,True,2.77
34962,1562,3.52,True,3.22
34995,1562,2.87,True,2.89
35004,1562,2.88,True,2.89
35011,1562,2.59,True,2.69
35037,1562,2.86,True,2.68
35050,1562,2.74,True,2.76
35055,1562,2.32,True,2.36
35063,1562,2.95,True,2.59
35075,1562,3.08,True,3.02
35098,1562,3.38,True,3.26
35109,1562,2.84,True,2.54
35121,1562,1.94,True,2.0
35135,1562,3.1,True,3.0
35170,1562,2.84,True,2.82
35176,1562,2.89,True,2.76
35179,1562,2.35,True,2.37
35218,1562,2.86,True,2.91
35270,1562,2.76,True,2.78
35283,1562,2.48,True,2.62
35309,1562,1.96,True,2.19
35326,1562,3.06,True,2.95
35331,1562,3.38,True,3.37
35352,1562,4.11,True,4.05
35356,1562,4.22,True,3.8
35415,1562,3.02,True,2.98
35424,1562,2.29,True,2.3
35436,1562,3.28,True,3.16
35439,1562,2.81,True,2.8
35460,1562,2.13,True,2.4
35510,1562,2.86,True,3.0
35514,1562,2.93,True,2.84
35538,1562,3.29,True,3.37
35576,1562,2.64,True,2.46
35601,1562,2.79,True,3.01
35609,1562,3.3,True,3.22
35630,1562,1.89,True,2.07
35636,1562,2.91,True,2.78
35643,1562,3.56,True,3.41
35705,1562,2.29,True,2.24
35709,1562,2.88,True,2.76
35716,1562,2.33,True,2.28
35834,1562,3.19,True,3.27
35856,1562,3.13,True,3.0
35945,1562,3.0,True,2.85
35968,1562,3.17,True,3.03
36002,1562,1.93,True,2.28
36007,1562,3.37,True,3.27
36015,1562,2.85,True,2.85
36048,1562,2.93,True,2.82
36049,1562,3.05,True,2.84
36051,1562,2.84,True,2.85
36082,1562,2.63,True,2.77
36093,1562,2.85,True,2.82
36097,1562,2.59,True,2.56
36098,1562,3.38,True,3.06
36176,1562,2.46,True,2.48
36201,1562,3.23,True,2.97
36225,1562,3.0,True,2.93
36241,1562,2.5,True,2.77
36250,1562,2.61,True,2.62
36276,1562,2.92,True,2.9
36281,1562,3.07,True,3.34
36291,1562,2.76,True,2.87
36310,1562,3.0,True,2.93
36313,1562,2.14,True,1.99
36329,1562,3.7,True,3.45
36394,1562,2.95,True,2.9
36408,1562,2.84,True,2.96
36427,1562,2.93,True,2.97
36432,1562,2.55,True,2.65
36440,1562,3.81,True,3.49
36449,1562,3.8,True,3.54
36451,1562,2.67,True,2.55
36481,1562,3.46,True,3.1
36516,1562,3.02,True,2.93
36561,1562,3.38,True,3.12
36566,1562,2.84,True,2.82
36606,1562,2.36,True,2.62
36613,1562,3.0,True,3.0
36681,1562,2.86,True,2.75
36725,1562,3.44,True,3.4
36730,1562,3.25,True,3.11
36745,1562,2.89,True,2.71
36763,1562,2.78,True,2.76
36786,1562,2.55,True,2.73
36851,1562,2.01,True,2.34
36869,1562,2.85,True,2.92
36884,1562,2.84,True,2.82
36913,1562,3.3,True,3.25
